CountryCode,AG.LND.TOTL.RU.K2,AG.LND.EL5M.RU.ZS,SP.RUR.TOTL,AG.LND.TOTL.UR.K2,AG.LND.EL5M.UR.ZS,SP.URB.TOTL
LTU,0.0005309731854137265,0.019602901361258508,0.0004672561522296551,0.0012704491119589544,0.006129306665419282,0.00038610326624832113
LUX,1.5942546958982667e-05,0.0,2.5641890047324122e-05,0.0002207259482578367,0.0,6.239743524786393e-05
MAC,9.569226382648889e-08,0.35935207751738485,2.155705400338227e-06,4.883672179944235e-06,0.7810745932990295,5.907822989554208e-05
MKD,0.00019645174174640518,0.0,0.00026866367297098833,0.0007349467162268296,0.0,0.0002009265204542166
MDG,0.0052581720525847865,0.013271753305797378,0.0016665771135841057,0.0006261282242783291,0.0007499626408595626,0.0002300099802945207
MWI,0.0008310725040788708,0.0,0.0012759758038575137,0.0005001232466305907,0.0,6.895489578082687e-05
MYS,0.002798292862696334,0.01867265674151127,0.002121074569844358,0.004288678225515892,0.013186218639222319,0.0008972539377304049
MDV,2.6056606367366483e-06,0.8255919470448086,3.009195987881472e-05,0.0,0.0,3.177915021995593e-06
MLI,0.011120516207760323,0.0,0.0015035792925930738,0.0008019226068295926,0.0,0.00021144582144474634
MLT,2.696316136535324e-07,0.02600917781681734,9.19751903119537e-06,8.082548339337527e-05,0.05744471579470407,6.716977067587873e-05
MHL,2.5434828226210272e-06,0.7949377903247458,2.798257249515271e-06,0.0,0.0,2.468235296033458e-06
MRT,0.009312670987461512,0.019288515929395823,0.0002895852555863415,0.0002126026642632614,0.0009211136469533497,4.130867395797163e-05
MUS,6.504532811542535e-06,0.01943273890660308,0.00014125992020916226,0.00035158614174043827,0.010606117647318123,8.596957895180359e-05
MEX,0.016382112375715793,0.03753963659188984,0.0062901981934067675,0.028219702280439362,0.004330563008248808,0.007625102414724277
FSM,4.623019407373411e-06,0.11448912279289149,1.3627232536885596e-05,6.698571188518895e-05,0.03773529095973916,3.543432361609401e-06
MDA,0.00027923367548323986,0.01581786554374982,0.0006100554827000688,0.0007184618138769432,0.00655592159795966,0.00024215027122594644
MCO,0.0,0.05611970733554354,0.0,5.291851521833047e-07,0.9786096217113278,5.590528114174776e-06
MNG,0.03855609279622606,0.05462396786353767,0.0002073067568165141,0.03395709864256635,0.03374805978502711,0.00014282143081271429
MNE,0.03855609279622606,0.05462396786353767,0.00011057615178606418,0.03395709864256635,0.03374805978502711,3.392631627677699e-05
MAR,0.005901555910406305,0.0031037178902157308,0.0030928885137463894,0.0033222387021922604,0.0015151774696327877,0.0013695361111352134
MOZ,0.006884038143661486,0.02384289862920256,0.002514198293854909,0.0007547284110220855,0.001158194989263188,0.0001585265090590149
MMR,0.005885784725038999,0.06421893613217289,0.006006163429321995,0.0019177251995362453,0.0030526594262768256,0.0014953212555102755
NAM,0.007355512167533864,0.0034372610438752043,0.00017890584707520296,0.0006799577787320939,0.0002595887503100914,4.295648174715453e-05
NRU,8.556714323108811e-08,0.12071004070043752,0.0,3.302830594988851e-06,0.04294895436779115,1.3714349637819706e-06
NPL,0.03855609279622606,0.05462396786353767,0.003399592259253988,0.03395709864256635,0.03374805978502711,0.000117618116318066
NLD,0.00019152518553199895,0.5969790396879174,0.0014746771452063302,0.003527663783195177,1.0,0.0019961855439804693
NCL,0.0001660513633381094,0.05073031392079636,1.6113949495890786e-05,5.7430566911938506e-05,0.005139351278216838,1.4007359461694907e-05
NZL,0.0022705517380435833,0.015165388532737951,0.00015667113393611837,0.002236319001177423,0.004925108216381488,0.0005658258079903758
NIC,0.0010348832086367343,0.05423489474602804,0.0003747543526198221,0.0007941941925861322,0.000803774452607232,0.0002798132076973624
NER,0.03855609279622606,0.05462396786353767,0.001213658010121419,0.03395709864256635,0.03374805978502711,9.825314672083609e-05
NGA,0.007872535901714689,0.007391760892392942,0.013582420003260966,0.004738152436040337,0.0018162052820144467,0.002468564807928613
MNP,3.3893174518654883e-06,0.05354824307029861,1.1594255129778613e-06,2.9898931921202876e-05,0.006439699926057552,2.042874424594292e-06
NOR,0.0026136210029907548,0.031053707257941196,0.0003956706248893143,0.0055884432186991215,0.011584649015525863,0.0006291328152593032
OMN,0.0027520873707347197,0.012812441937626965,0.0001502004775045297,0.0015571418805573939,0.004735038978318357,5.30797228486326e-05
PAK,0.006724050900961661,0.027502378854288096,0.012884779806199105,0.009883950335950686,0.0007968993782376389,0.003579540607820408
PLW,4.005465642342435e-06,0.034217848699000755,1.3644638670540989e-06,8.4704809247574e-06,0.0038409665399740034,1.4613244182250403e-06
PAN,0.000641481513686916,0.028545115634323787,0.0002346892602293775,0.0007968848900232307,0.00476313461666177,0.00017948689231590427
PNG,0.004109744076323338,0.008437205501797315,0.0006726390887484265,0.0005520634469459721,0.00011336819483546532,6.12420329508374e-05
PRY,0.03855609279622606,0.05462396786353767,0.0004593682234916171,0.03395709864256635,0.03374805978502711,0.00022746923748274864
PER,0.011237978833523645,0.005548276358354617,0.0016764452112898556,0.004525862404127653,0.0007086451724354527,0.0019014857621576452
PHL,0.002529281220880635,0.04313159214883877,0.0070794837492987725,0.002980557332250934,0.011224639807010236,0.002931854311187963
POL,0.0024852840303086297,0.01698512815042821,0.004613520506975887,0.008404165921363125,0.010310732151052366,0.004227609307104351
PRT,0.0007002729957707851,0.015334724047119877,0.0015671647838938674,0.003517106300667988,0.026146856602396025,0.0008361666040340373
PRI,4.109665495753101e-06,0.015759307570308148,0.0003341520382052951,0.0023451830342619525,0.21306186436562058,0.00039342404220381994
QAT,8.747122080763542e-05,0.20753958191789784,3.7626750617098327e-06,0.0004119649164803827,0.03020276340292978,2.378594155000452e-05
ROU,0.0019593834836052204,0.041197932011232265,0.003565496019507827,0.00429689931768505,0.004974555416647887,0.0020271780373173434
RUS,0.14585593668214872,0.013972164787282646,0.0144380388594176,0.05167319173357067,0.0004404986841761542,0.020228532371482862
RWA,0.03855609279622606,0.05462396786353767,0.0010722830324186024,0.03395709864256635,0.03374805978502711,2.9536880127080465e-05
WSM,2.4579054928612565e-05,0.0062488142157326775,3.364251612530036e-05,2.9794284296410476e-05,0.0011840157137775326,6.995237074905287e-06
SMR,2.9094383205889462e-08,0.0,2.269582817134526e-06,1.5920818340433764e-05,0.0,2.6010829704175527e-06
STP,8.34419833502816e-06,0.015063713448598371,1.5439830590762434e-05,1.8801587781387573e-05,0.0030239686678266296,5.201669314014978e-06
SAU,0.01710566036929832,0.005768927487951157,0.0008838412792731746,0.011358553950697622,0.004418697430621237,0.0007050963570391788
SEN,0.0017286700780221951,0.06199964258408461,0.000879231899065855,0.0004949126816459304,0.005245428578431527,0.00031691793562295514
SRB,0.03855609279622606,0.05462396786353767,0.001110212472749776,0.03395709864256635,0.03374805978502711,0.0009490148680581891
SYC,1.6770327224376961e-06,0.257942882922544,9.635327545510675e-06,3.375584035970193e-05,0.09734766478742196,4.958818798972652e-06
SLE,0.0006395182918441433,0.05140205852044492,0.0006038898761362713,0.00019576251360913237,0.0008071277705173281,0.00015999776601364248
SGP,9.223637525650461e-07,0.0672597541317529,0.0,0.00015583111186337424,0.1966601028231734,0.0005148853051694423
SXM,0.03855609279622606,0.05462396786353767,0.0,0.03395709864256635,0.03374805978502711,7.337412953973104e-06
SVK,0.03855609279622606,0.05462396786353767,0.0007891660731101335,0.03395709864256635,0.03374805978502711,0.00046243108380076024
