CountryCode,SH.DTH.COMM.ZS,SH.MLR.INCD.P3,SH.TBS.INCD,SP.DYN.LE00.IN
SMR,0.3237034303778456,0.05543812200639853,0.0032507739938080495,0.9352918896580057
STP,0.6709677419354839,0.1974727168294084,0.08823529411764706,0.40171140010232625
SAU,0.21161290322580648,0.0034462952326249283,0.014705882352941176,0.31707793703641984
SEN,0.7987096774193548,0.13434807581849512,0.11996904024767802,0.18512904091364404
SRB,0.01935483870967742,0.05543812200639853,0.030959752321981424,0.7754628571132767
SYC,0.15612903225806452,0.05543812200639853,0.021671826625386997,0.7851690736645761
SLE,0.889032258064516,0.27914991384261917,0.23606811145510836,0.045854323925350056
SGP,0.16387096774193546,0.05543812200639853,0.039473684210526314,0.6707017206317931
SXM,0.3237034303778456,0.05543812200639853,0.007739938080495356,0.8014755174707592
SVK,0.03741935483870967,0.05543812200639853,0.017027863777089782,0.7461155721361709
SVN,0.05161290322580645,0.05543812200639853,0.016253869969040248,0.7293906825497757
SLB,0.3870967741935484,0.2732337736932797,0.07120743034055728,0.3827924741879353
SOM,0.9729032258064515,0.06318207926479034,0.22058823529411764,0.16319514844471927
ZAF,0.6658064516129032,0.007064905226881103,0.45278637770897834,0.43310346136623806
SSD,0.9225806451612903,0.17082136703044226,0.1130030959752322,0.07045979857659464
ESP,0.04387096774193548,0.05543812200639853,0.01780185758513932,0.7317115467740415
LKA,0.11741935483870967,0.061458931648477884,0.05108359133126935,0.5658616402556916
KNA,0.3237034303778456,0.05543812200639853,0.0,0.4477053189829093
LCA,0.14709677419354839,0.05543812200639853,0.009287925696594427,0.5229088279980783
MAF,0.3237034303778456,0.05543812200639853,0.09804244066047473,0.8274450390880128
VCT,0.19225806451612903,0.05543812200639853,0.013157894736842105,0.5302851211896634
SDN,0.6283870967741936,0.053187823090178055,0.09907120743034056,0.36167304113451504
SUR,0.20903225806451617,0.13319931074095348,0.01780185758513932,0.5649393339896172
SWZ,0.864516129032258,0.007237219988512349,0.6439628482972136,0.291830126543181
SWE,0.052903225806451605,0.05543812200639853,0.004179566563467492,0.8006256842882677
CHE,0.05161290322580645,0.05543812200639853,0.007198142414860682,0.770696026318082
SYR,0.21161290322580648,0.05543812200639853,0.03018575851393189,0.4290462628477956
TJK,0.49290322580645163,0.010511200459506032,0.16950464396284828,0.5025650294939575
TZA,0.9290322580645162,0.23365881677197015,0.3893188854489164,0.28148502524910485
THA,0.31870967741935485,0.006835152211372774,0.18653250773993807,0.47684441840781755
TLS,0.7961290322580645,0.2771970132107984,0.38544891640866874,0.10608851551829879
TGO,0.8141935483870968,0.2972429638139001,0.04024767801857585,0.22168480938284893
TON,0.16129032258064516,0.05543812200639853,0.021671826625386997,0.59474000712652
TTO,0.16129032258064516,0.05543812200639853,0.01393188854489164,0.6176013825103476
TUN,0.14838709677419354,0.05543812200639853,0.020123839009287926,0.2524056318488147
TUR,0.13806451612903226,1.0,0.025541795665634675,0.3120928242156723
TKM,0.3122580645161291,0.05543812200639853,0.1609907120743034,0.47258835029692453
TCA,0.3237034303778456,0.05543812200639853,0.013157894736842105,0.4477053189829093
TUV,0.3237034303778456,0.05543812200639853,0.15092879256965944,0.4477053189829093
UGA,0.9599999999999999,0.29684089603676045,0.21362229102167182,0.28731608876572373
UKR,0.03096774193548387,0.05543812200639853,0.08823529411764706,0.7173899164057501
ARE,0.16,0.05543812200639853,0.009287925696594427,0.4342082445034779
GBR,0.13419354838709677,0.05543812200639853,0.009287925696594427,0.7673959126906412
USA,0.060645161290322575,0.05543812200639853,0.005108359133126935,0.7434107731238752
URY,0.07741935483870968,0.05543812200639853,0.017027863777089782,0.7102595140334649
UZB,0.28,0.0032165422171165996,0.07662538699690402,0.5474987727028404
VUT,0.3135483870967742,0.07754164273406089,0.08513931888544891,0.3316027508711878
VEN,0.17806451612903224,0.017059161401493394,0.025541795665634675,0.5579530150096932
VNM,0.23225806451612904,0.0036186099942561744,0.15247678018575853,0.5540955488585059
VIR,0.3237034303778456,0.05543812200639853,0.005959752321981425,0.680695241193011
PSE,0.3237034303778456,0.05543812200639853,0.002476780185758514,0.7130272956064923
YEM,0.5767741935483871,0.04595060310166571,0.08978328173374613,0.11717258343248092
ZMB,1.0,0.21952900631820793,0.5874613003095975,0.30723583345340316
ZWE,0.9819354838709676,0.08225157955198162,0.46826625386996906,0.421000887795274
