CountryCode,EG.USE.ELEC.KH.PC,EG.ELC.HYRO.ZS,EG.ELC.NUCL.ZS,EG.ELC.FOSL.ZS,EG.ELC.RNWX.ZS,EG.USE.COMM.GD.PP.KD,EG.USE.COMM.FO.ZS,EG.ELC.RNEW.ZS,EG.FEC.RNEW.ZS
PYF,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.11263325966708634,0.48580278465580146,0.18602749140893501,0.04820186884350897
GAB,0.012939229603138066,0.49056603773584895,0.0,0.509433962264151,0.0,0.04690558310251668,0.553480150436347,0.723926380368098,0.7974516285615706
GMB,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.030533346263060715,0.0,0.0,0.6259134079674479
GEO,0.055244599778681354,0.5520985135529,0.0,0.44790148644710004,0.0,0.26807090168058045,0.888409250071328,0.5520985135529,0.13012976919086489
DEU,0.028734495749900217,0.101923451541048,0.0,0.898076548458952,0.0,0.11317949823818983,0.990201589215782,0.0348635077147813,0.021372843753615024
GHA,0.007546670592078894,0.992288884709422,0.0,0.00771111529057739,0.0,0.15336428251441042,0.18796185189125,1.0,0.8213478670464294
GIB,0.031125761986579112,0.0,0.0,1.0,0.0,0.11263325966708634,1.0,0.0,0.0
GRC,0.004184323416263437,0.203056768558952,0.0,0.796943231441048,0.0,0.0793406431255398,0.983110386223895,0.0509273903666427,0.079529348102408
GRL,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.11263325966708634,0.48580278465580146,0.0,0.07456032939993805
GRD,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.04459809508165616,0.0,0.0,0.07371679053230809
GUM,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.11263325966708634,0.48580278465580146,0.0,0.3245817097398323
GTM,0.004368250969690715,0.119877049180328,0.0,0.853483606557377,0.043889686928302446,0.07226492537500838,0.37448267660455004,0.916285452881976,0.7636779855023921
GIN,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.11263325966708634,0.48580278465580146,0.33783783783783794,0.9096773685581091
GNB,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.03268368936516642,0.0,0.0,0.9023679924687769
