CountryCode,ER.H2O.FWTL.ZS,SH.H2O.SAFE.ZS,SH.H2O.BASW.ZS,ER.H2O.INTR.PC,ER.GDP.FWTL.M3.KD
TZA,0.0006883852394567592,0.478110599078341,0.2510076121667634,0.0032286421975030975,0.004892462124066052
THA,0.0028547485255040633,0.934331797235023,0.9492929621062444,0.0062427614463854975,0.004079480300044299
TLS,0.0015943925943532227,0.5495391705069125,0.47229120456918866,0.013397877743718253,0.00027969339101969033
TGO,0.00016215420891132129,0.5011520737327189,0.4140637444410208,0.003162847299205243,0.014831058555569297
TON,0.011442531644953947,0.9850230414746544,0.9835658365738269,0.024364617139691177,0.03212150030497252
TTO,0.0011145460593333602,0.9320276497695852,0.9301446472671826,0.005399875722344133,0.03873632424715399
TUN,0.008815190701834282,0.9182027649769586,0.881533099509394,0.0007269569478169499,0.00871769694008424
TUR,0.002068934535938376,0.9504608294930876,0.9602227026006522,0.005742938876842759,0.013942286609116205
TKM,0.22264216407406287,0.5414746543778802,0.851616134205828,0.0005031709229846829,0.0004470689095635751
TCA,0.011442531644953947,0.8502304147465438,0.8713313403438323,0.024364617139691177,0.03212150030497252
TUV,0.011442531644953947,0.9539170506912442,0.9749906906373349,0.024364617139691177,0.03212150030497252
UGA,0.00018048308364322104,0.5910138248847926,0.19372176608265648,0.0020265083024514586,0.023731968805640744
UKR,0.0030140279705908337,0.967741935483871,0.9557399838376577,0.0022799340099119362,0.006096056705131148
ARE,0.29830092821744075,0.9965437788018433,0.9957309350882201,3.179441606874981e-05,0.058946288162363164
GBR,0.0006316866205358955,1.0,1.0,0.004294357834310676,0.20342643302265812
USA,0.0019262897238265218,0.988479262672811,0.9897698233626397,0.016931104415594655,0.021052778247430282
URY,0.0004419607916584143,0.9758064516129032,0.9673334221032519,0.05120773777093776,0.008282652878638799
UZB,0.03835448598475722,0.8594470046082949,0.8727025055074191,0.0010353311489401209,0.0002505120017767417
VUT,0.011442531644953947,0.7949308755760369,0.7912304754341098,0.07622945656837184,0.03212150030497252
VEN,0.0003123073167023578,0.9066820276497697,0.9594075240614807,0.05080388465274539,0.03212150030497252
VNM,0.002552152604936099,0.8214285714285714,0.7865277619146098,0.007634697253146255,0.0007915261304432909
VIR,0.011442531644953947,1.0,0.9999819852958479,0.024364617139691177,0.03212150030497252
PSE,0.005759063360216909,0.7730414746543779,0.8573810365284739,0.0003785342268507356,0.017024704273881787
YEM,0.01899737858763966,0.4988479262672811,0.39727022715288207,0.00015904419159867034,0.005040053310283953
ZMB,0.00021705467570587976,0.5080645161290323,0.4337534019010997,0.010292730466243813,0.010399727126664017
ZWE,0.0032566797112549136,0.7557603686635944,0.6347119609070034,0.0015722627195860807,0.002305854870039184
